event_id,city,season,year,parent_ticker,ticker,brands_showing,n_brands_showing,fw_start_date,show_date,fw_end_date,local_index,trading_day_t0,local_index_used,CAR_pre30,CAR_pre10,CAR_pre5,CAR_0to1,CAR_0to5,CAR_0to10,CAR_0to30,AR_t1,AR_t5,AR_t10,raw_cum_return_t10,benchmark_cum_return_t10,during_FW_AR
E00433,paris,FW,2015,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2015-03-04,2015-03-04,2015-03-09,^FCHI,2015-03-04,^FCHI,-0.005004695633005407,-0.013093785861760502,0.004632908617386598,-0.010897211510028999,0.026034430720591605,0.0543135289944664,-0.0836937322075378,-0.0087935723430405,0.007805196524581802,0.0031768905340936997,0.173399173037371,0.12409033967591,0.0004433174644406009
E00434,paris,FW,2015,RMS.PA,RMS.PA,Hermès,1,2015-03-04,2015-03-04,2015-03-09,^FCHI,2015-03-04,^FCHI,-0.07557622763584428,-0.0176811083448687,0.0245072204810394,0.005184488603376801,0.007251203705727301,0.048017180752750396,0.0968947596804642,0.0007053456324410002,0.002589695702014401,-0.0037703399076289,0.0965312927928161,0.12409033967591,0.0106688742600007
E00435,new_york,SS,2015,CPRI,CPRI,Michael Kors,1,2015-09-11,2015-09-11,2015-09-17,^GSPC,2015-09-11,^GSPC,0.16250047902315815,0.0557890586114848,-0.020353117605185905,-0.012815723861034203,-0.016300026785487105,-0.01918179558908661,-0.1867124152027958,-0.018812467496532502,-0.0120614404787701,-0.0070529231996083,0.05552270322671757,-0.08779598020735394,-0.004238586306717005
E00436,new_york,SS,2015,TPR,TPR,Coach,1,2015-09-11,2015-09-11,2015-09-17,^GSPC,2015-09-11,^GSPC,0.02474421785412096,0.009089286477305808,-0.00013054276160759555,-0.018157046282282,-0.0169269515740932,-0.024738144655940094,-0.0402383950883972,-0.0113052909564067,-0.0091504684673967,-0.0082741047498484,-0.08778990700917308,-0.08779598020735394,-0.007776483106696498
E00437,new_york,SS,2015,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2015-09-11,2015-09-11,2015-09-17,^GSPC,2015-09-11,^GSPC,0.06683244329180013,0.020949208068663402,-0.034156622818553695,-0.015338840198403501,-0.0284126784720066,-0.077167873934199,-0.3222513925295505,-0.006835856121695,-0.0132774964738538,-0.0207663024661803,-0.0981314108497528,-0.08779598020735394,-0.015135181998152801
E00438,new_york,SS,2015,RL,RL,Ralph Lauren,1,2015-09-11,2015-09-11,2015-09-17,^GSPC,2015-09-11,^GSPC,-0.07410204104956129,0.015531175177030404,-0.005235216905530802,-0.011529458272898103,-0.0005557590364212925,0.0079719559223391,-0.015461540933979397,-0.012445002152449702,-0.024635429904034997,-0.007625379975179899,-0.15392606533457615,-0.08779598020735394,0.024079670867613704
E00439,london,SS,2015,BRBY.L,BRBY.L,Burberry,1,2015-09-18,2015-09-18,2015-09-23,^FTSE,2015-09-18,^FTSE,-0.05847103498148366,0.001864502253973395,-0.0007421510929958011,-0.011221266623865599,-0.0010363781284626998,-0.015437072322957199,-0.076254509668777,-0.0131666968624914,0.006580687134357301,-0.002784741402535499,-0.17061134013896553,-0.09670323283452467,-0.011932846170284402
E00440,milan,SS,2015,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI,2015-09-24,^FCHI,-0.03864102018343951,0.0380231776741418,0.0082801370360327,0.0011906646711408037,-0.022861620055820504,0.034168213485700996,0.0490450096009398,0.029781671823108202,-0.018492818520572003,0.0114399540284721,-0.05646059322300342,-0.051987786525264854,-0.019190310718619097
E00441,milan,SS,2015,1913.HK,1913.HK,Prada; Miu Miu,2,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI,2015-09-24,^HSI,0.0575181073533141,0.1146896281791244,0.009847892467567301,-0.048579239462790205,-0.1250926221302106,-0.0709158677830116,-0.13662119305396347,-0.015323216396011901,-0.0010076914868635007,-0.010529897640517101,-0.0882713139850353,-0.07487355355533783,-0.0823093181275403
E00442,milan,SS,2015,BC.MI,BC.MI,Brunello Cucinelli,1,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI,2015-09-24,FTSEMIB.MI,0.051687093271492804,0.0271676971808713,0.017326708008612995,0.0022855511491279012,0.013994495262516199,0.017885159826473096,0.03699864815959431,-0.0160434971275739,0.0022191880103610007,0.005651546571022,0.03231847112463202,-0.03725378197333389,0.0307634772433062
E00443,milan,SS,2015,MONC.MI,MONC.MI,Moncler,1,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI,2015-09-24,FTSEMIB.MI,0.0500696944623003,0.068933999437014,0.0639699029764419,-0.013350578604478802,-0.0228152386028143,-0.058402631511881894,-0.09622456865812105,0.009343012480750298,0.0008938211381108998,0.0171227504574463,-0.0455867190229155,-0.03725378197333389,-0.012422348728244902
E00444,milan,SS,2015,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI,2015-09-24,FTSEMIB.MI,-0.0628669828248033,0.0362242026994536,0.012216291024947496,0.0008836643431814062,0.025628416047221304,0.06714666355612099,0.011329133962822504,0.023079737568622402,0.015521211445167,-0.0029759936587483,-0.032974101242016184,-0.03725378197333389,-0.0048519287088225945
E00445,milan,SS,2015,MC.PA,MC.PA,Fendi,1,2015-09-24,2015-09-24,2015-09-29,FTSEMIB.MI,2015-09-24,^FCHI,0.05098515491260669,0.036500375568675095,-0.0055270152927503055,0.013034523209256799,0.015881283501983194,0.041863029784939595,0.045271893687392095,0.0178830354585763,-0.0097542401680053,0.006515651151931701,0.04086039817228142,-0.051987786525264854,0.006318413514133297
E00446,paris,SS,2015,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2015-09-30,2015-09-30,2015-10-05,^FCHI,2015-09-30,^FCHI,0.0471823330036092,0.02119309794122309,0.006699247544956096,0.009562869987849899,0.0290289651188746,0.030671863666299495,0.03523240105662109,-0.0097542401680053,0.0094925324428869,-0.005055574287280201,0.0022002552377955002,-0.07565394143211317,0.011865916680656197
E00447,paris,SS,2015,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2015-09-30,2015-09-30,2015-10-05,^FCHI,2015-09-30,^FCHI,-0.0527170920197719,0.027036682567172905,-0.024951749768708995,-0.0036713093372014068,0.04191857017584799,0.0458627765662877,0.0813016501246651,-0.018492818520572003,0.0191365547796194,-0.005646687031450001,-0.08250825688559742,-0.07565394143211317,0.020778762118735392
E00448,paris,SS,2015,RMS.PA,RMS.PA,Hermès,1,2015-09-30,2015-09-30,2015-10-05,^FCHI,2015-09-30,^FCHI,0.0789942088710088,0.043595011019812294,-0.002292810861412804,0.008071421899961096,0.009447368219825298,0.0162236845882936,-0.012342647363057208,-0.0102806218310645,0.0007887474924498999,0.0031126228613554,0.019563952027189184,-0.07565394143211317,-0.002011419641390003
E00449,new_york,FW,2016,CPRI,CPRI,Michael Kors,1,2016-02-12,2016-02-12,2016-02-18,^GSPC,2016-02-12,^GSPC,0.3086235448832368,0.2725988095263677,-0.005031750527252301,-0.0032764978416327025,0.047675801367692144,0.08735697769597553,0.020796093779071528,0.007341066161758298,0.0245198093475917,0.0093905472651379,0.3230761159334767,-0.07290440664573565,0.03275543893053
E00450,new_york,FW,2016,TPR,TPR,Coach,1,2016-02-12,2016-02-12,2016-02-18,^GSPC,2016-02-12,^GSPC,0.14667724339314944,-0.028547850597088503,-0.0244575099154608,0.020653309870680297,0.01138185038477854,0.09174156513192894,0.05076406787007594,0.013573542712966298,-0.0043507386049801994,0.0177012451195574,0.16551440187934266,-0.07290440664573565,0.0292930519217143
E00451,new_york,FW,2016,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2016-02-12,2016-02-12,2016-02-18,^GSPC,2016-02-12,^GSPC,0.0747004728155088,0.05113999913915749,-0.0480605041618972,0.012226335344586598,0.018969831059285038,0.06193549081586664,0.21139794870001813,-0.008640810154080901,0.0040155228216965,0.0013549868423281004,0.06373155698563979,-0.07290440664573565,0.03329452887655909
E00452,new_york,FW,2016,RL,RL,Ralph Lauren,1,2016-02-12,2016-02-12,2016-02-18,^GSPC,2016-02-12,^GSPC,-0.18725017798851823,-0.24156404696326608,-0.032107537581999204,0.0243613431147527,0.028146599558078442,0.03234985624255095,0.03206843854442935,-0.0005195609954335018,0.0159954238438891,0.0071626719718215,-0.22780472839170288,-0.07290440664573565,0.0183363346562961
E00453,london,FW,2016,BRBY.L,BRBY.L,Burberry,1,2016-02-19,2016-02-19,2016-02-24,^FTSE,2016-02-19,^FTSE,0.1664044040499755,0.0624377366841605,0.0654260043875612,-0.0015882277185773996,-0.0268354032824872,0.0401992541070659,-0.018198246741321915,0.0002513325241439001,0.0589722849189323,0.00048571809579519946,0.24697608129338358,0.040372423136342206,-0.0612947420709987
E00454,milan,FW,2016,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI,2016-02-25,^FCHI,0.14457572474515962,0.011853516102494402,-0.006520629310168903,0.0053057049007646,-0.020423120335892702,-0.012573495792669306,-0.06992194215457682,0.0026316095182122995,-0.00048100139816499967,0.00046262839423810015,0.12248752346386202,-0.009514705488628292,-0.0220505715580716
E00455,milan,FW,2016,1913.HK,1913.HK,Prada; Miu Miu,2,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI,2016-02-25,^HSI,0.1184556175618454,-0.0574780177111537,-0.08689330631655841,0.04726371146722,-0.0076620235853886096,0.10414526807646787,-0.0015860092110275299,0.013691842993583697,-0.0033538454961073,-0.1086068662408072,0.19938952174218888,-0.023211363896124403,0.0021044630463192913
E00456,milan,FW,2016,BC.MI,BC.MI,Brunello Cucinelli,1,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI,2016-02-25,FTSEMIB.MI,0.1167254327194144,0.12207170163617312,0.07251473421193069,-0.0642368491767566,-0.0654504238451648,-0.054726068407158684,0.030190866655713803,-0.0453986251023221,0.0052141266242690994,-0.0008132366111269001,-0.043802603731063684,-0.10580196804331943,-0.0691802000339818
E00457,milan,FW,2016,MONC.MI,MONC.MI,Moncler,1,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI,2016-02-25,FTSEMIB.MI,0.20059468180556744,0.0467957359280537,-0.012068182386042202,0.005987043801988102,-0.014031251813217096,0.050906228073673204,0.025546773714570408,-0.0045614556921173,-0.0230383662983997,-0.0326322101674021,0.1456989418359212,-0.10580196804331943,0.019720122128954302
E00458,milan,FW,2016,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI,2016-02-25,FTSEMIB.MI,0.08607867344906418,0.008425753627239303,-0.02661337684676371,-0.0110772992609936,-0.0078506128182341,0.030300577232023704,0.029204709014675215,-0.0139786718909971,-0.0157695194228368,-0.0149181148809065,0.010577282637768508,-0.10580196804331943,0.019562683667122698
E00459,milan,FW,2016,MC.PA,MC.PA,Fendi,1,2016-02-25,2016-02-25,2016-03-01,FTSEMIB.MI,2016-02-25,^FCHI,0.13052139339993502,-0.020893512150084496,-0.027432662515539205,-0.006444114529462898,-0.0264405581442258,-0.007224312354826599,-0.053789612630317,0.0033352316983981008,-0.0064294526633138,0.009416557831909998,0.1137823755564801,-0.009514705488628292,-0.017860953653672698
E00460,paris,FW,2016,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2016-03-02,2016-03-02,2016-03-07,^FCHI,2016-03-02,^FCHI,0.0688300805286079,-0.0343792744868687,-0.0213601059940201,-0.0085796044905531,0.0012200834669361012,-0.010403044387553503,-0.03482475440972042,-0.0064294526633138,-6.641044514099984e-05,-0.0029906863157545998,0.1021053154187782,0.043678279277723824,-0.008335209254607399
E00461,paris,FW,2016,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2016-03-02,2016-03-02,2016-03-07,^FCHI,2016-03-02,^FCHI,0.0469203421573507,-0.026392690220058305,-0.024884560594218404,0.0016274512221789,0.009014447371164202,-0.0012312020735352012,-0.05914090098592492,-0.00048100139816499967,1.92484605833999e-05,-0.0061052722882414,0.08936741936153933,0.043678279277723824,0.0034199655318202004
E00462,paris,FW,2016,RMS.PA,RMS.PA,Hermès,1,2016-03-02,2016-03-02,2016-03-07,^FCHI,2016-03-02,^FCHI,0.031557394234305314,-0.03450399387466269,-0.037556307188510794,-0.0061758923448333,0.011591838175526002,0.0005630458606582995,-0.054752891242155904,-0.0011477724809551,0.00035671163233820004,0.001846233212347,0.0757987193726874,0.043678279277723824,-0.001921870951438899
E00463,new_york,SS,2016,CPRI,CPRI,Michael Kors,1,2016-09-09,2016-09-09,2016-09-15,^GSPC,2016-09-09,^GSPC,-0.06905733942433136,-0.026206484283229258,-0.0002719548268994565,-0.007387682014224,-0.007704693972857302,0.03453157372458219,0.014089094903827471,-0.0024919016675929995,0.0073384846481455,0.013703995057425401,-0.03539855212507558,-0.0008727864253264246,-0.015043178621002802
E00464,new_york,SS,2016,TPR,TPR,Coach,1,2016-09-09,2016-09-09,2016-09-15,^GSPC,2016-09-09,^GSPC,-0.13927780320556113,-0.05729801903225924,-0.01605207031989836,0.005704439844188702,-0.0462069856325313,-0.02993171800442811,-0.032691591572328926,0.0033068859581145017,-0.0196317821856262,-0.0102120149021263,-0.17008230763531568,-0.0008727864253264246,-0.026575203446905102
E00465,new_york,SS,2016,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2016-09-09,2016-09-09,2016-09-15,^GSPC,2016-09-09,^GSPC,0.07295738750419874,-0.0031497808977815553,0.0045729387856132415,0.0091535291389074,0.0048753656923743,0.006079937791617486,0.023983242251848676,-0.0006686540712333988,0.0010774523875629002,0.0038216683751817995,0.07816453887048978,-0.0008727864253264246,0.0037979133048114
E00466,new_york,SS,2016,RL,RL,Ralph Lauren,1,2016-09-09,2016-09-09,2016-09-15,^GSPC,2016-09-09,^GSPC,0.029150350102814835,-0.050053562142537755,-0.011923080836851657,-0.00029586282674400055,-0.008185648260800359,-0.02164957579989177,-0.038978494901410206,-0.004103091962842299,0.0038794207721192416,0.015206664801469299,0.006627987877596641,-0.0008727864253264246,-0.0120650690329196
E00467,london,SS,2016,BRBY.L,BRBY.L,Burberry,1,2016-09-16,2016-09-16,2016-09-21,^FTSE,2016-09-16,^FTSE,-0.03941153612012019,-0.025047604653085892,4.455551191269967e-05,0.041724666078899894,0.079018257093215,0.06465358633005079,0.1152759146361256,0.007520271037693999,-0.0018496999911576,0.0219434867578087,0.0643937596472478,0.03915170943731719,0.0660374918356534
E00468,milan,SS,2016,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI,2016-09-22,^FCHI,0.034799488187527206,0.0355866979560672,0.015106378100462298,0.013137599816770802,-0.0037926319353629966,0.042385282046901604,0.11307805627734802,-0.0018665523248318997,-0.0143344087736178,0.009698657046454201,0.08347453269105229,0.006289762456623501,0.015120965470632804
E00469,milan,SS,2016,1913.HK,1913.HK,Prada; Miu Miu,2,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI,2016-09-22,^HSI,0.10568461363548741,0.1262639341602296,0.0666177156488259,0.0450533192832937,-0.0295018582390641,-0.1040002544060699,0.027372701803474526,0.026621148427636198,-0.0127227722512026,-0.0312203755592982,0.06577139408947547,0.064087034860058,0.0003963403027393009
E00470,milan,SS,2016,BC.MI,BC.MI,Brunello Cucinelli,1,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI,2016-09-22,FTSEMIB.MI,0.08064010808831722,0.060535725923754294,0.015456957431721699,-0.010183099240689098,-0.028691149037736098,-0.010318243796835592,-0.0026042670568108984,0.0156604933486215,-0.0298503008041807,-0.0042486116890122,0.052056516314187416,-0.018265347977294188,0.006536671910672404
E00471,milan,SS,2016,MONC.MI,MONC.MI,Moncler,1,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI,2016-09-22,FTSEMIB.MI,0.030749224307143195,0.08258697829429729,0.038722332057693695,-0.0314832438122377,-0.0403617786114292,-0.029280023724404802,-0.053317653784132495,-0.0108259625339237,-0.0177686138266053,-0.0054598143436713,-0.016796147394555795,-0.018265347977294188,-0.0317950952432303
E00472,milan,SS,2016,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI,2016-09-22,FTSEMIB.MI,0.04792628760792339,0.05891349564623409,0.003551828863478901,0.059114690014687096,0.0629640250492412,0.0734287004847213,0.008873469044040582,0.0367375548606569,-0.0031821838644176,-0.0030844023137524003,0.10308964011535048,-0.018265347977294188,0.0786316959152749
E00473,milan,SS,2016,MC.PA,MC.PA,Fendi,1,2016-09-22,2016-09-22,2016-09-27,FTSEMIB.MI,2016-09-22,^FCHI,-0.009213916679573102,-0.007731837661576201,0.009867690271118102,0.005571917242812202,-0.0044227320243412985,0.015584540567645997,0.08068558909267629,0.0017737492109512003,-0.0137837130760032,-0.0058361023520876005,0.0126603863446964,0.006289762456623501,0.013393440853511301
E00474,paris,SS,2016,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2016-09-28,2016-09-28,2016-10-03,^FCHI,2016-09-28,^FCHI,-0.0203647906472435,0.0043209819102039,0.009630305213273,-0.0178161728778526,0.008027202066222296,0.0670026312474836,0.05429332094951038,-0.0137837130760032,0.0006845632501529001,0.0058926731332449005,0.0447978308202488,-0.0018400097799912947,-0.011411800099663602
E00475,paris,SS,2016,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2016-09-28,2016-09-28,2016-10-03,^FCHI,2016-09-28,^FCHI,0.041419443484320806,0.023136957827169808,0.006405056910038102,-0.0189135974059958,0.0175656595298146,0.0507053104737693,0.07707076339142581,-0.0143344087736178,-0.0005678486364937996,0.0022731337670316002,0.0902847441780988,-0.0018400097799912947,-0.002114090481844801
E00476,paris,SS,2016,RMS.PA,RMS.PA,Hermès,1,2016-09-28,2016-09-28,2016-10-03,^FCHI,2016-09-28,^FCHI,-0.0703495861977824,-0.06911301517975219,-0.0069775763702016975,-0.016724658480092802,-0.019571006470752803,-0.002758115004981799,0.0015450094686258985,-0.0191047751016734,-0.0055930002199985,-0.0008137421050986001,-0.07494771098275552,-0.0018400097799912947,-0.014887535185387102
E00477,new_york,FW,2017,CPRI,CPRI,Michael Kors,1,2017-02-10,2017-02-10,2017-02-16,^GSPC,2017-02-10,^GSPC,-0.1317103697000603,-0.09929139144847679,-0.0779960567401061,-0.026454141991092,-0.0178001491256384,-0.0441216939224758,-0.0268623802802612,-0.025764642179598,0.0006754894408764998,0.0069932383505998,-0.13233386528649674,0.0434981983360394,-0.0184756385665149
E00478,new_york,FW,2017,TPR,TPR,Coach,1,2017-02-10,2017-02-10,2017-02-16,^GSPC,2017-02-10,^GSPC,0.06888341721023591,0.0395430052754231,0.0027160090229414987,0.0070687733955184994,-0.0006272790040770006,0.004497797217444201,0.058960354390113115,-0.0036575253240516007,0.0048869704135552,0.0169681120888136,0.1168794127637195,0.0434981983360394,-0.0055142494176322
E00479,new_york,FW,2017,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2017-02-10,2017-02-10,2017-02-16,^GSPC,2017-02-10,^GSPC,-0.05396756339156562,-0.07259086761168379,-0.03680750365534561,0.010967821895190404,0.0166854180732457,0.031241255875195897,0.1378849684870806,-0.018524762359878398,0.0201493712325024,0.0072479950742711,0.020771890819669715,0.0434981983360394,-0.003463953159256697
E00480,new_york,FW,2017,RL,RL,Ralph Lauren,1,2017-02-10,2017-02-10,2017-02-16,^GSPC,2017-02-10,^GSPC,-0.15594131271320907,-0.1483285970602121,0.005948519829320198,0.008497848518866999,-0.013340393424385503,-0.0035138942057350003,0.016305007781282695,-0.0086294562375637,-0.0026976413797165,0.0062784484834916,-0.11595700858290471,0.0434981983360394,-0.010642752044669003
E00481,london,FW,2017,BRBY.L,BRBY.L,Burberry,1,2017-02-17,2017-02-17,2017-02-22,^FTSE,2017-02-17,^FTSE,0.11415422343498259,-0.014750654160450601,0.0055676486812873995,0.01327155717542614,0.014997774886991938,0.05046717216893795,0.04135075979592326,0.00661838232033634,0.0044190836677307,-0.0079929614241416,0.18919434363766652,0.02457294803374595,0.003925889770593639
E00482,milan,FW,2017,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI,2017-02-23,^FCHI,0.04107694496424542,0.0229277180051008,0.0124149056283785,0.0043195452967459014,-0.009674061552327268,0.007453813466406229,0.01928069186582182,0.005981782323003701,-0.0113165632152178,0.008944286909043298,0.0673353122967663,0.018804553866114643,0.002005499693414934
E00483,milan,FW,2017,1913.HK,1913.HK,Prada; Miu Miu,2,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI,2017-02-23,^HSI,0.029943277959649607,-0.0576428989099206,-0.06611743201803899,0.0130940818721068,0.0972839822145498,0.0489113687234329,0.12960099289647228,-0.0003314050548424005,0.0503721794186834,-0.0136055054548088,0.11980113855272298,0.0409464918696405,-0.0074267988281823
E00484,milan,FW,2017,BC.MI,BC.MI,Brunello Cucinelli,1,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI,2017-02-23,FTSEMIB.MI,-0.0362975273514224,-0.025533538358947297,-0.007127213260389599,-0.0161901750570939,-0.020179625637816966,-0.014216612896316564,0.028659067066991332,-0.0082852079513057,0.029326303562243895,-0.00020483858251289962,-0.0462128381069053,0.004301302140833662,-0.04429831830074946
E00485,milan,FW,2017,MONC.MI,MONC.MI,Moncler,1,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI,2017-02-23,FTSEMIB.MI,0.0735270717920179,0.0018370649108694972,0.022489906837675797,0.002457145276042399,0.040459984734895836,0.048258215788855335,0.10574467774681955,0.0023080589041051987,0.0054408980583808,0.0078260430718875,0.1260865897217069,0.004301302140833662,0.0035255115667993334
E00486,milan,FW,2017,SFER.MI,SFER.MI,Salvatore Ferragamo,1,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI,2017-02-23,FTSEMIB.MI,0.11696842593926379,0.0242807822454542,0.0339305260607988,0.0026095488976889993,-0.009447608805748065,0.019798270152901237,-0.013808090553704556,0.0080974358270184,0.0022665070617677004,-0.0024392481129392,0.1410679982329987,0.004301302140833662,0.004466478455870935
E00487,milan,FW,2017,MC.PA,MC.PA,Fendi,1,2017-02-23,2017-02-23,2017-02-28,FTSEMIB.MI,2017-02-23,^FCHI,0.04777950549652503,0.027407577691630502,0.0258394527505623,0.0010024092058999005,-0.00550002178817567,-0.0011078325077313704,0.02878788251541713,0.0016240791424806007,-0.0067617655412878005,0.0001233880221268996,0.06547622685490831,0.018804553866114643,-0.008323321225230267
E00488,paris,FW,2017,MC.PA,MC.PA,Louis Vuitton; Dior; Loewe; Celine; Givenchy; Fendi,6,2017-03-01,2017-03-01,2017-03-06,^FCHI,2017-03-01,^FCHI,0.014047274181294651,0.0039473594113383316,0.0032934890000851326,0.002823299437054597,0.007092100695371997,0.017347767859293796,0.048779445860546396,-0.0067617655412878005,0.0042995615704647,-0.0050297429124087,0.056950087955226124,0.025555045914637642,-0.0006706682255665035
E00489,paris,FW,2017,KER.PA,KER.PA,Saint Laurent; Balenciaga; Alexander McQueen,3,2017-03-01,2017-03-01,2017-03-06,^FCHI,2017-03-01,^FCHI,0.021564254458624848,-0.0031870804434889653,0.012085604999577532,-0.011679561245742202,-0.0034959731360520024,0.013478976845148195,0.03355488470928349,-0.0113165632152178,0.0027522425676032,-0.0016252464911395,0.0605982772184107,0.025555045914637642,-0.005853841957783802
E00490,paris,FW,2017,RMS.PA,RMS.PA,Hermès,1,2017-03-01,2017-03-01,2017-03-06,^FCHI,2017-03-01,^FCHI,0.023524148409544057,0.03254166857442684,0.019143244619280433,-0.0024275971406859023,0.006544174045490098,0.018151028353467796,0.0546436959541195,0.0033396364049353994,0.00982107281516,-0.0009743705752998,0.06723022267764951,0.025555045914637642,-0.0069790644028959025
E00491,new_york,SS,2017,CPRI,CPRI,Michael Kors,1,2017-09-08,2017-09-08,2017-09-14,^GSPC,2017-09-08,^GSPC,0.18205863737975858,0.008319116790743299,0.004054465557609997,-0.0017668858819685999,0.04429224408645051,0.0707271675765717,0.12088332615824454,0.0019489727547833003,0.009347834316633,0.0045653227626209995,0.2625809224128443,0.009795117456514001,0.034944409769817504
E00492,new_york,SS,2017,TPR,TPR,Coach,1,2017-09-08,2017-09-08,2017-09-14,^GSPC,2017-09-08,^GSPC,-0.15033727045212408,-0.0075129022466556995,-0.0080708543208329,-0.0058536840243247,0.0038858861873655014,-0.032561970048887307,-0.05135179020932579,-0.0016712135220778995,-0.0073857174434945,0.0078992140750781,-0.17310412304449735,0.009795117456514001,0.011271603630860001
E00493,new_york,SS,2017,PVH,PVH,Calvin Klein; Tommy Hilfiger,2,2017-09-08,2017-09-08,2017-09-14,^GSPC,2017-09-08,^GSPC,0.0887204251928362,0.0610012873771169,0.0177558253107064,-0.0022447931992275,-0.0187455194411228,-0.0355149641182075,-0.046655744242846575,0.0035179988374889996,0.0112767395687316,0.0010990952768914,0.06300057853114269,0.009795117456514001,-0.0300222590098544
E00494,new_york,SS,2017,RL,RL,Ralph Lauren,1,2017-09-08,2017-09-08,2017-09-14,^GSPC,2017-09-08,^GSPC,0.17791692028442488,0.0393145741325131,0.0173266465671551,0.0284159969378645,0.0095685775601086,-0.018558536265105702,-0.019875923447645584,0.0040873645401124006,-0.0012955484007884,-0.0013260416241515,0.1691535014758332,0.009795117456514001,0.010864125960897
E00495,london,SS,2017,BRBY.L,BRBY.L,Burberry,1,2017-09-15,2017-09-15,2017-09-20,^FTSE,2017-09-15,^FTSE,0.026114358718615997,-0.008140114466694,0.006429490518409298,0.0103483462576602,0.014354205553000599,-0.0048556627093586015,0.06854184229094999,0.004492088369314799,0.0037611845870198996,0.0086549674404652,0.016036879998737187,-0.0052218160105202,0.007773500175920798
E00496,milan,SS,2017,KER.PA,KER.PA,Gucci; Bottega Veneta,2,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI,2017-09-21,^FCHI,0.061037306378342204,0.0208380685198986,-0.0015770243184334,0.0043310071371851005,0.0006262280141919011,0.002393774467843302,0.12927887740469002,0.0086042867837229,-0.0034285068322387,-0.0064933169726287005,0.1078111444176881,0.044380063571502586,-0.0021401834234998996
E00497,milan,SS,2017,1913.HK,1913.HK,Prada; Miu Miu,2,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI,2017-09-21,^HSI,-0.10169274527354806,-0.06273204233513971,0.0479268315871061,-0.0025554442700292017,0.04965978635010229,0.0951054141165396,-0.01842481452094402,0.006301913970864099,0.051301372750989595,0.0218122438358823,0.013722305397354195,0.020309636554362652,0.003051338202084998
E00498,milan,SS,2017,BC.MI,BC.MI,Brunello Cucinelli,1,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI,2017-09-21,FTSEMIB.MI,0.037319472725014104,0.038481741994818804,0.0014166153765816,-0.003965877349057401,-0.012245290982395407,0.0249869288496451,0.061591860001159196,-0.0028789782199711,0.0209221265451294,-0.0133816314929773,0.08552885545966542,0.023222453885006204,-0.009123864667374103
E00499,milan,SS,2017,MONC.MI,MONC.MI,Moncler,1,2017-09-21,2017-09-21,2017-09-26,FTSEMIB.MI,2017-09-21,FTSEMIB.MI,0.08022451338445101,0.0021494331127856984,-0.0147782316138176,-0.015513215505447799,-0.024583742037576302,-0.0380753621624534,-0.0475337752061446,-0.0025474082733976,0.0126451912721339,-0.0090410559204626,0.06537160510700381,0.023222453885006204,-0.0225452594024203
